project_main_language,pr_url,pr_source_commit,pr_target_commit,pr_change_line_count,pr_category,is_ai_comment,note,path,side,source_model,from_line,to_line,category,context,label
C,https://github.com/libsdl-org/SDL/pull/12718,ab34ea5a2684766e510de1daf8ae44c41b6af704,96dfef35c4b0b89f2f8d9c2ecc4f5e3a25d3e7a0,161,Bug Fix,False,"The `presenting` flag is incorrectly initialized to `false` unconditionally, failing to reflect whether presentation operations exist; it should be set to `vulkanCommandBuffer->presentDataCount > 0` to accurately indicate pending presentation work.",src/gpu/vulkan/SDL_gpu_vulkan.c,right,,10424,10424,Code Defect,Diff Level,0
C,https://github.com/libsdl-org/SDL/pull/12718,ab34ea5a2684766e510de1daf8ae44c41b6af704,96dfef35c4b0b89f2f8d9c2ecc4f5e3a25d3e7a0,161,Bug Fix,True,"Consider renaming 'presenting' to 'is_presenting' for better readability and adherence to snake_case naming conventions.
",src/gpu/vulkan/SDL_gpu_vulkan.c,right,Qwen-Coder-480B,10424,10424,Maintainability and Readability,Diff Level,0
C,https://github.com/libsdl-org/SDL/pull/12718,ab34ea5a2684766e510de1daf8ae44c41b6af704,96dfef35c4b0b89f2f8d9c2ecc4f5e3a25d3e7a0,161,Bug Fix,True,"**Missing Cleanup: isDefrag flag not reset on error paths**

The `commandBuffer->isDefrag` flag is set to 1 at the start of the defrag function (line 10605), but it's never explicitly reset. This flag persists on the command buffer object.

While this may be acceptable if the command buffer is released/recycled after use, it would be safer to reset the flag at the end of the function (around line 10775) to ensure clean state:

```c
SDL_UnlockMutex(renderer->allocatorLock);

commandBuffer->isDefrag = 0;
return true;
```

Also consider resetting it in error paths before returning false.",src/gpu/vulkan/SDL_gpu_vulkan.c,right,Claude-Code/Claude-4.5-Sonnet,10605,10605,Code Defect,File Level,0
C,https://github.com/libsdl-org/SDL/pull/12718,ab34ea5a2684766e510de1daf8ae44c41b6af704,96dfef35c4b0b89f2f8d9c2ecc4f5e3a25d3e7a0,161,Bug Fix,True,State consistency: `renderer->defragInProgress` is set to `1` at the start but is not cleared here on success or any failure path. Verify where it is reset; otherwise defrag may become permanently disabled after first run or after an early return. Also `commandBuffer->isDefrag = 1;` uses integer literal while other changes move to `bool` (`true/false`)—prefer consistent boolean usage if these fields are bools.,src/gpu/vulkan/SDL_gpu_vulkan.c,right,GPT-5.2,10607,10608,Code Defect,File Level,0
C,https://github.com/libsdl-org/SDL/pull/12718,ab34ea5a2684766e510de1daf8ae44c41b6af704,96dfef35c4b0b89f2f8d9c2ecc4f5e3a25d3e7a0,161,Bug Fix,True,"Typo in error message: ""defrag buffer"" should be ""defrag texture"" since this error occurs during texture creation.
",src/gpu/vulkan/SDL_gpu_vulkan.c,right,Qwen-Coder-480B,10635,10635,Maintainability and Readability,File Level,0
Go,https://github.com/gofr-dev/gofr/pull/1681,d0300073f685bb1154f7437f3172799d31bfddbe,c1a26ade6db7da96622c9bdca7674ef7094c122f,217,Bug Fix,True,"The probe-skip logic relies on exact path matches (""/.well-known/health"" and ""/.well-known/alive""). If these endpoints can be hit with a trailing slash, different casing, or be mounted under a prefix (e.g., ""/api/.well-known/health""), this will unexpectedly log probes. Consider normalizing the path (e.g., strings.TrimSuffix(path, ""/"")) and/or using a set/prefix match per your routing conventions. Query strings are not part of URL.Path, which is fine, but trailing slashes are common.

```suggestion
func LoggingWithoutProbes(logger logger) func(inner http.Handler) http.Handler {
	return loggingMiddleware(logger, func(r *http.Request) bool {
		path := strings.TrimSuffix(r.URL.Path, ""/"")
		return path != ""/.well-known/health"" && path != ""/.well-known/alive""
	})
}
```",pkg/gofr/http/middleware/logger.go,right,GPT-5.2,100,105,Code Defect,Diff Level,0
Go,https://github.com/gofr-dev/gofr/pull/1617,ba0316277a22f508ed645951705f53d151552916,49ab39432cf4892ee84569099b8065dfe45fae92,554,Bug Fix,False,Importing the entire nats.go package appears unnecessary when only requiring the DefaultTimeout constant.,pkg/gofr/datasource/pubsub/nats/client.go,right,,19,19,Maintainability and Readability,File Level,0
Go,https://github.com/gofr-dev/gofr/pull/1617,ba0316277a22f508ed645951705f53d151552916,49ab39432cf4892ee84569099b8065dfe45fae92,554,Bug Fix,True,"The retryConnect() method runs an infinite loop without any exit condition or context handling. Consider adding a context parameter and exit condition to prevent indefinite retries.
",pkg/gofr/datasource/pubsub/nats/client.go,right,Deepseek-V3.2,71,73,Code Defect,File Level,0
Go,https://github.com/gofr-dev/gofr/pull/1355,44e3eeb2786ad4d333dc1f528fb104236693d060,dc0b3e630423b72cb9b2f273fdc18a5c11d12984,309,Security Patches / Vulnerability Fixes,True,"**Bug: Logging pointer instead of database name**

This log statement will print the pointer representation of `c.Database` (which is of type `*mongo.Database`) instead of the database name string. This makes the log message unhelpful.

Example output:
```
connected to MongoDB at localhost to database &{0xc0001234...}
```

**Fix:**

```suggestion
c.logger.Logf(""connected to MongoDB at %v to database %v"", host, c.config.Database)
```",pkg/gofr/datasource/mongo/mongo.go,right,Claude-Code/Claude-4.5-Sonnet,125,125,Code Defect,File Level,0
Go,https://github.com/gofr-dev/gofr/pull/1395,c2ab1eb3308afa4f29842f0a982751bf65c059d0,2c0c0997cad66a1ee1e47f95db6a830394157c00,348,Test Suite / CI Enhancements,True,"Only ports are set as env vars. If production code also reads host vars (e.g., `HTTP_HOST`, `METRICS_HOST`, `GRPC_HOST`) tests may still depend on ambient environment. Consider setting the corresponding host env vars here as well, or ensure code under test only reads ports.",pkg/gofr/testutil/port.go,right,GPT-5.2,47,49,Code Defect,Diff Level,0
Python,https://github.com/comfyanonymous/ComfyUI/pull/7952,924d771e18000f4cb223575189daa6d2c6c5a9c1,4936d01872b8719ede33f9a11dc8e898c33d39e4,323,New Feature Additions,False,The CaseConverter class uses incorrect syntax for the mode combo input parameter. It should follow the project's preferred combo syntax convention documented in node_typing.py (lines 166-172).,comfy_extras/nodes_string.py,right,,71,71,Code Defect,Repo Level,0
Python,https://github.com/comfyanonymous/ComfyUI/pull/7952,924d771e18000f4cb223575189daa6d2c6c5a9c1,4936d01872b8719ede33f9a11dc8e898c33d39e4,323,New Feature Additions,True,"`StringCompare.execute` does not return a value when `mode` is not one of the three expected strings. This will implicitly return `None`, which violates `RETURN_TYPES = (IO.BOOLEAN,)` and may crash downstream. Add an explicit default return (e.g., `False`) or handle an `else` branch.

This is a functional/logic issue, not just style.",nodes.py,right,GPT-5.2,56,56,Code Defect,Repo Level,0
Python,https://github.com/comfyanonymous/ComfyUI/pull/8446,c7b25784b141a298d8ee5f0d830a29da6e8a3d54,4dcd698e489da69294ee01de0350a9a02e3e4b41,971,New Feature Additions,True,"**Inconsistency: Different extension lists between loader nodes**

`LoadImageSetNode` supports extensions: `["".png"", "".jpg"", "".jpeg"", "".webp"", "".bmp"", "".gif"", "".jpe"", "".apng"", "".tif"", "".tiff""]`

But `LoadImageSetFromFolderNode` (line 191) only supports: `["".png"", "".jpg"", "".jpeg"", "".webp""]`

This inconsistency is confusing for users. Both nodes should support the same set of image formats.",comfy_extras/nodes_train.py,right,Claude-Code/Claude-4.5-Sonnet,191,191,Maintainability and Readability,File Level,0
Python,https://github.com/comfyanonymous/ComfyUI/pull/8446,c7b25784b141a298d8ee5f0d830a29da6e8a3d54,4dcd698e489da69294ee01de0350a9a02e3e4b41,971,New Feature Additions,True,"Severe logical error in checkpointing wrapper. The current approach packs *args/**kwargs into separate arguments for the checkpointed function, which violates standard PyTorch convention. torch.utils.checkpoint.checkpoint expects the wrapped function to accept unpacked arguments directly. This will likely lead to runtime errors or unexpected behavior. Consider revising to pass arguments normally.
",comfy_extras/nodes_train.py,right,Qwen-Coder-480B,245,248,Code Defect,Diff Level,0
Python,https://github.com/comfyanonymous/ComfyUI/pull/8446,c7b25784b141a298d8ee5f0d830a29da6e8a3d54,4dcd698e489da69294ee01de0350a9a02e3e4b41,971,New Feature Additions,False,"The TrainLoraNode should accept latent inputs directly rather than requiring VAE encoding of images, improving flexibility and avoiding redundant processing. This change eliminates the need for the node to handle image-to-latent conversion internally.",comfy_extras/nodes_train.py,right,,386,386,Performance,File Level,0
Python,https://github.com/comfyanonymous/ComfyUI/pull/8446,c7b25784b141a298d8ee5f0d830a29da6e8a3d54,4dcd698e489da69294ee01de0350a9a02e3e4b41,971,New Feature Additions,True,"`nodes_train.py` was added to `extras_files`, but a repo-wide search found no file/reference named `nodes_train.py`. This will likely cause the extra-nodes import loop to warn/fail at runtime. Please verify the actual filename/path (e.g., `comfy_extras/nodes_train.py` or a different module name) and update this entry accordingly, or add/rename the file to match.",nodes.py,right,GPT-5.2,2215,2215,Code Defect,Repo Level,0
Python,https://github.com/comfyanonymous/ComfyUI/pull/9560,a86aaa430183068e2a264495c802c81d05eb350a,cfc312296c0b9f255bba6b4b2789ac7bbc66a7cb,319,Bug Fix,True,"Serious logic issue: The condition for status codes 301 and 308 is unreachable. The condition `elif 300 <= response.status < 400` comes before and will catch all 3xx status codes (including 301 and 308) before they can reach the specific check. This means permanent redirects (301, 308) will get 'no-cache' instead of 'public, max-age={ONE_DAY}'. The specific checks for 301/308 should be placed before the general 3xx condition.

```suggestion
        elif response.status == 301 or response.status == 308:
            # Permanent redirects - cache for 1 day
            response.headers.setdefault('Cache-Control', f""public, max-age={ONE_DAY}"")
        elif response.status == 302 or response.status == 303 or response.status == 307:
            # Temporary redirects - no cache
            response.headers.setdefault('Cache-Control', 'no-cache')
        elif 300 <= response.status < 400:
```",server.py,right,GLM-4.7,67,70,Code Defect,File Level,0
JavaScript,https://github.com/mrdoob/three.js/pull/31402,de413e2112ff1ae80599f145b101354a1476976c,b55b9e97f6d0f5829e4d8fc364949e72b0d9e98c,210,New Feature Additions,False,Deprecate the old parameter usage pattern by adding a deprecation warning when `countOrWorkgroupSize` is a number.,src/nodes/gpgpu/ComputeNode.js,right,,228,235,Maintainability and Readability,Diff Level,0
JavaScript,https://github.com/mrdoob/three.js/pull/30750,bf4e6fcb64a1d6bdbaf975528595ac6873051641,96ab0720fc65368e32ee3f2389cb192f96d8adff,61,Bug Fix,False,The hardcoded threshold (0.0002) for vertex proximity in `cleanPoints` is too large and fails for large-scale geometries due to floating point precision limitations; replace it with a scaled threshold (base 1e-10) multiplied by the square of the maximum absolute coordinate value to maintain numerical stability across all scales.,src/geometries/ExtrudeGeometry.js,right,,167,167,Code Defect,File Level,0
TypeScript,https://github.com/CherryHQ/cherry-studio/pull/5540,f258f5b2cb4a4cf9012e106837aba409b383e367,83a25941859179b635105c9b4fd79d5542e3701e,345,New Feature Additions,True,"Consider revisiting pluralized key name 'defaultaides'; contrastingly, analogous settings utilize singular forms such as 'defaultai' and 'defaultllm'. While linguistically valid depending on interpretation, adopting parallel structure enhances overall coherence.
",src/renderer/src/i18n/locales/ru-ru.json,right,Qwen-Coder-480B,1391,1391,Maintainability and Readability,Repo Level,0
TypeScript,https://github.com/CherryHQ/cherry-studio/pull/5540,f258f5b2cb4a4cf9012e106837aba409b383e367,83a25941859179b635105c9b4fd79d5542e3701e,345,New Feature Additions,True,"**Issue: Missing dependency in useEffect**

The `useEffect` dependency array only includes `[resourcesPath]`, but `resourcesPath` is derived from `defaultaides` which comes from the store. This could lead to stale closures.

Since you're using `store.getState()` (which should be replaced with `useSelector` as mentioned earlier), you should include `defaultaides` in the dependency array, or better yet, refactor to pass it as a parameter to this function.",src/renderer/src/pages/agents/index.ts,right,Claude-Code/Claude-4.5-Sonnet,53,53,Code Defect,Repo Level,0
TypeScript,https://github.com/CherryHQ/cherry-studio/pull/5540,f258f5b2cb4a4cf9012e106837aba409b383e367,83a25941859179b635105c9b4fd79d5542e3701e,345,New Feature Additions,True,"The state property name 'defaultaides' should follow camelCase convention and be 'defaultAides'.
",src/renderer/src/pages/settings/DataSettings/DataSettings.tsx,right,Deepseek-V3.2,264,264,Maintainability and Readability,Repo Level,0
TypeScript,https://github.com/CherryHQ/cherry-studio/pull/5637,636c788e2ba413d21a5fd385c3ea4cc7e134e1be,5644b00b87e07fa1acd84d4ec93f9f2fb1205090,687,Code Refactoring / Architectural Improvement,True,"Consider adding explicit handling or validation for empty or whitespace-only content inside matched tags. Currently, joining with a separator might produce misleading concatenated reasoning blocks if some are blank.
",src/renderer/src/middleware/extractReasoningMiddleware.ts,right,Qwen-Coder-480B,32,32,Code Defect,File Level,0
TypeScript,https://github.com/CherryHQ/cherry-studio/pull/5637,636c788e2ba413d21a5fd385c3ea4cc7e134e1be,5644b00b87e07fa1acd84d4ec93f9f2fb1205090,687,Code Refactoring / Architectural Improvement,True,"Using `@ts-expect-error` to suppress TypeScript errors is not recommended. Consider properly typing the chunk parameter or creating a type guard to ensure type safety. For example, you could define a union type that includes both text-delta and reasoning chunk types with their respective properties.
",src/renderer/src/middleware/extractReasoningMiddleware.ts,right,Claude-Code/Claude-4.5-Sonnet,62,63,Code Defect,Diff Level,0
TypeScript,https://github.com/CherryHQ/cherry-studio/pull/5637,636c788e2ba413d21a5fd385c3ea4cc7e134e1be,5644b00b87e07fa1acd84d4ec93f9f2fb1205090,687,Code Refactoring / Architectural Improvement,True,"Consider renaming `millsec` suffixes to `ms` for brevity and convention (e.g., `time_first_token_ms`). Applies to variables like `time_first_token_millsec_delta`.
",src/renderer/src/providers/AiProvider/OpenAIProvider.ts,right,Qwen-Coder-480B,496,496,Maintainability and Readability,Diff Level,0
